recording_id,segment_id,split,signer_id,text_format,segment_text,gold_gloss_sequence,vietnamese_translation,fingerspelled_items_FS,classifier_or_NM_notes,annotator_id,double_annotated,iaa_reviewed,annotation_status,notes
VSL_SEG_000199,r2_hocduong_012,train,SIGNER_02,dialog_turns,"Hôm nay lớp học về loài ong, ai biết ong làm gì?|Thưa cô, ong hút mật hoa ạ.|Đúng, ong còn nhảy múa để chỉ đường cho nhau.|Ôi, em ngạc nhiên quá, ong biết múa ạ?|Thật, ong lắc mình theo hình số tám.|Bất ngờ thật, em tưởng ong chỉ biết bay ạ.|Tuần sau lớp mình đi thăm trại ong ở Ba Vì nhé.|Hay quá, em sẽ xin phép bố mẹ ngay ạ.|Nhớ mang mũ rộng vành, trời đang nắng to.|Vâng, chúng em cảm ơn cô ạ.",,,,,,no,no,pending,
VSL_SEG_000200,r3_hocduong_001,train,SIGNER_06,dialog_turns,"Chào anh, trường Chu Văn An xảy ra chuyện gì?|Học sinh đánh nhau, Hạnh bực mình vô cùng.|Tại sao đánh nhau dữ dội như vậy?|Bọn trẻ cãi nhau, hành động thô lỗ hạ đáy. Nếu tiếp tục đánh nhau thì hạnh kiểm kém. Học sinh hư thân, Hạnh thấy rất giận.|Ai hưởng lợi từ việc gây gổ này?|Chẳng ai cả, chỉ gây rắc rối hơn trước.|Kỳ thi tốt nghiệp sắp tới, học tập hông?|Học hành tệ nhất trường, thật đáng chán. Nếu không học bài thì kết quả thấp. Hạnh lo lắng, bực bội như lửa đốt.",,,,,,no,no,pending,
VSL_SEG_000201,r3_hocduong_003,train,SIGNER_08,dialog_turns,"Chào Lộc, Lộc đang đọc sách gì vậy?|Sách vẽ, Lộc muốn thành họa sỹ.|Ồ, ngạc nhiên quá, Lộc thích vẽ sao?|Đúng, Lộc bị điểm kém môn Toán nhưng vẽ giỏi.|Nhìn xem, bức tranh Hồ Tuyền Lâm đẹp tuyệt vời.|Bất ngờ thật, Lộc vẽ lúc nào?|Lộc vẽ khi đang chờ vào thư viện Quốc gia.|Lộc học thức cao, vẽ nhìn rất thật.|Lộc hốt hoảng, nhìn kìa, thầy giáo đến.|Thầy khen tranh Lộc, Lộc được thưởng điểm cộng.|Mừng quá, Lộc vui sướng nhảy lên.|Thầy bảo Lộc cần hồi sức sau kỳ thi tốt nghiệp.|Lộc mệt quá, giờ muốn ngủ.|Lộc ngủ đi, mai cùng tới trường Chu Văn An.",,,,,,no,no,pending,
VSL_SEG_000202,r3_hocduong_004,train,SIGNER_04,dialog_turns,"Chào Vương, bài tập Sinh học khó quá, chán ghét thật.|Bài vẽ hồng cầu, chi tiết nhỏ xíu, mệt mỏi quá.|Vương thấy sao, bài này khó hơn bài trước.|Vì đề bài dài nên Vương bực bội đúng không?|Đúng, nhìn đống bài tập, Vân thấy ngán ngẩm như nhìn núi.|Vân học trường Chu Văn An, áp lực nhất vùng.|Thầy giáo mắng Vân hỗn láo, Vân buồn phát khóc.|Vì bị mắng nên Vân ghét đi học.|Thôi, ăn quả hồng xiêm cho ngọt, bớt giận.|Ăn xong, Vương kể chuyện hội đua voi đi.|Hội đua voi vui, hơn hẳn hội hè trường mình.|Vân muốn bỏ học, chạy đi chơi hội hè cho xong.|Vương đừng nói vậy, kỳ thi tốt nghiệp sắp đến rồi.|Nghĩ tới kỳ thi, Vân sợ hãi, lo lắng vô cùng.|Thôi, cùng làm nốt, xong rồi nghỉ.",,,,,,no,no,pending,
VSL_SEG_000203,r3_hocduong_005,train,SIGNER_05,continuous,"Ngày xưa, Quốc học trường Chu Văn An. Quốc rất hứng thú đọc sách. Quốc thức khuya học bài để thi đậu. Trước khi thi, Quốc lo lắng, hụt hơi. Kết quả kỳ thi tốt nghiệp, Quốc điểm thấp. Quốc buồn bã, khóc nhiều. Quốc tiếc nuối thời gian chơi game. Quốc thấy bản thân hành xử không hợp lí. Quốc nhìn Trang mặc đồ hở hang, thấy lạ. Quốc nghĩ về hội đồng nhân dân, xa lạ. Quốc muốn học đại học Bách Khoa để thành công. Nhưng giờ, Quốc thất vọng, chán nản. Năm ngoái, Quốc còn vui vẻ. Bây giờ, Quốc cô đơn, đau lòng. Quốc hối hận vì lười biếng. Quốc ước thời gian quay lại.",,,,,,no,no,pending,
VSL_SEG_000204,r3_hocduong_006,train,SIGNER_05,continuous,"Hôm nay, Phượng mừng lắm. Kỳ thi tốt nghiệp kết thúc, kết quả cao. Phượng được khen ngợi trước lớp. Kiệt bị điểm kém, Kiệt buồn. Nếu học chăm, Kiệt thì đạt điểm cao. Chúng tôi cùng xem internet. Một quán cà phê vừa khai trương gần trường Chu Văn An. Quán trang trí kiểu Italy. Phượng thích Italy, thích Italia. Nếu đi du lịch, Phượng thì chọn Indonesia. Indonesia biển xanh, cát trắng. Phượng bất ngờ nhận quà từ thầy cô. Phượng biết ơn thầy cô nhiều. Niềm vui tràn ngập khuôn mặt. Phượng cười tươi, nhảy múa. Tương lai rạng rỡ đang chờ.",,,,,,no,no,pending,
VSL_SEG_000205,r3_hocduong_007,train,SIGNER_03,continuous,"Hãy cùng chuẩn bị ngày khai trường thật hào hứng. Vì yêu trường Chu Văn An nên Kiên chuẩn bị quần áo mới. Hãy chọn sách vở đẹp nhưng đừng chọn loại quá nặng. Hãy sắp xếp bút thước gọn gàng vì sắp tới kỳ thi tốt nghiệp. Đừng khinh rẻ những món đồ cũ, hãy giữ gìn cẩn thận. Hãy cùng bạn bè khiêng kiệu hoa chào đón thầy cô. Hãy mang theo khoai lang nướng thơm lừng chia nhau. Tuy khoai mì hơi cứng nhưng vị rất ngọt, rất ngon. Hãy mỉm cười thật tươi khi gặp thầy cô giáo. Hãy tập trung nghe giảng vì kiến thức rất thú vị. Tuy bài tập nhiều nhưng Mai vẫn say mê làm hết. Hãy cùng nhau học tập thật chăm chỉ nhé.",,,,,,no,no,pending,
VSL_SEG_000206,r3_hocduong_008,train,SIGNER_07,continuous,"Xin lỗi Ngọc, Cảnh đang làm sai bước. Hãy khom lưng, nhặt mảnh vỡ dưới sàn. Dùng chổi quét sạch để an toàn. Đừng quên lau bàn bằng khăn ướt. Cảnh đang lau bụi trên kệ sách. Hãy xếp vở ngay ngắn để dễ tìm. Nhớ mang sách trả thư viện Quốc gia. Chu Văn An, trường sạch đẹp, Cảnh biết ơn. Đừng để rác trong ngăn bàn nhé. Hãy bỏ rác vào thùng nhựa. Hãy tưởng tượng khoai môn, khoai tía, khoai từ. Những củ khoai hình tròn như khoen. Hãy cùng Cảnh dọn dẹp lớp học. Cảnh rất hối hận vì làm bẩn lớp.",,,,,,no,no,pending,
VSL_SEG_000207,r3_hocduong_009,train,SIGNER_03,continuous,"Hãy đến thư viện Quốc gia mượn sách. Chuẩn bị giấy bút, ghi chép cẩn thận. Nếu thiếu khoáng chất, trí não mệt mỏi. Hãy uống nước lọc, tỉnh táo hơn. Đừng khoét sâu vào chi tiết khó. Nếu quá lo, hãy hít thở sâu. Hãy đọc chậm, cảm nhận khoái cảm kiến thức. Đừng mặc áo khoét cổ khi đi học. Tránh bàn chuyện khoáng sản, khoáng sản không hợp chủ đề. Kỳ thi tốt nghiệp, áp lực lớn nhất. Hãy học chăm chỉ như học sinh trường Chu Văn An. Ghi nhớ công thức, làm bài chính xác. Hãy nộp bài đúng giờ, đừng chậm trễ. Hoàn thành bài thi, lòng mừng rỡ.",,,,,,no,no,pending,
VSL_SEG_000208,r3_hocduong_010,train,SIGNER_04,dialog_turns,"Thầy nhìn Nam, mặt giận dữ.|Nam, hôm qua em làm gì?|Em xin lỗi, em mải nhìn khung cửa sổ.|Thầy bực bội, Nam nhìn bảng ngay.|Nam sợ hãi, nhưng Nam vẫn phân tâm.|Bài tập kỳ thi tốt nghiệp, Nam bỏ trống.|Nam lo lắng, em quên viết khuôn hình.|Thầy quát, em coi thường môn học.|Nam hối hận, em sẽ sửa ngay.|Thầy nói, em vẽ khung cửi rất đẹp.|Nam mừng, nhưng thầy vẫn chưa hết giận.|Sau khi học, Nam ra khu vực cách ly.|Nam tưởng tượng mình sút bóng vào khung thành.|Thầy nhắc, Nam phải tập trung học tập.|Nam biết ơn, em hứa thay đổi.",,,,,,no,no,pending,
VSL_SEG_000209,r3_hocduong_011,train,SIGNER_05,dialog_turns,"Thầy nhìn Hiển, mặt nghiêm khắc.|Hiển run rẩy, sợ hãi.|Bài tập kỳ thi tốt nghiệp, Hiển làm sai hết.|Hiển bị mắng, mặt tái nhợt.|Thầy hỏi, Hiển đang nghĩ gì?|Hiển lo lắng, trả lời lắp bắp.|Hiển kể, Hiển nhầm khuôn đúc với khóa giữ thuyền.|Thầy ngạc nhiên, kiến thức sai quá nhiều.|Hiển sợ, tim đập nhanh.|Thầy nhắc, Hiển hãy học về kháng thể, kháng sinh.|Hiển gật đầu, vẻ mặt hốt hoảng.|Thầy hỏi, khí cầu bay thế nào?|Hiển lúng túng, không biết trả lời.|Thầy nói, Hiển được nhắc nhở lần cuối.|Hiển hứa, Hiển sẽ chăm học trường Chu Văn An.|Thầy hài lòng, mỉm cười.",,,,,,no,no,pending,
VSL_SEG_000210,r3_hocduong_012,train,SIGNER_05,dialog_turns,"Thầy nhìn Lợi, ngạc nhiên quá.|Lợi, khóa kéo cặp hỏng rồi.|Vì hỏng nên sách rơi hết ra ngoài.|Lợi lo lắng, vội nhặt sách.|Lợi, khắc phục nhanh đi.|Lợi đáp, em xin lỗi thầy.|Thầy hỏi, Lợi vẽ gì đây?|Cây khế, cành gầy khẳng khiu như ngón tay.|Thầy bất ngờ, Lợi vẽ đẹp nhất lớp.|Lợi mừng, cười tươi.|Thầy nhắc, đừng vẽ giờ học.|Lợi xin lỗi, vì mải vẽ nên quên nghe giảng.|Thầy cười, vẽ người khỏa thân thì bị phạt.|Lợi sợ, lắc đầu.|Thầy bảo, Lợi học trường Chu Văn An giỏi hơn.|Lợi biết ơn, gật đầu.",,,,,,no,no,pending,
VSL_SEG_000211,r4_hocduong_001,train,SIGNER_07,dialog_turns,"Như bực bội vì kỳ thi tốt nghiệp quá khó.|Như đang đọc bộ truyện để giải tỏa căng thẳng.|Phước giận dữ nhìn bộ máy tính hỏng.|Phước muốn sửa máy để học bài.|Như chán ghét bộ lọc dữ liệu sai.|Phước đang xóa bộ nhớ máy tính vì tức giận.|Trường Chu Văn An có quy định gì gây bực?|Như thấy quy định như luật bộ lạc, quá khắt khe.|Đại học Bách Khoa có gây áp lực không?|Phước thấy áp lực khiến đầu óc muốn nổ tung.|Như ghét việc học nhồi nhét.|Phước cực kỳ phẫn nộ vì bị mắng oan.|Phóng viên ngạc nhiên vì thái độ gắt gao.|Như hét lên vì quá mệt mỏi.",,,,,,no,no,pending,
VSL_SEG_000212,r4_hocduong_002,train,SIGNER_06,dialog_turns,"Chào Tín, kỳ thi tốt nghiệp sắp tới, Tín lo lắng gì?|Tín sợ hãi, áp lực nặng như núi. Nếu bài khó, Tín lo rớt nhiều hơn Duyên.|Duyên học giỏi nhất trường Chu Văn An, Duyên lo gì?|Duyên sợ hãi vì bộ xử lý máy tính hỏng, mất hết dữ liệu. Nếu mất bài, Duyên sẽ hoảng loạn cực độ.|Hai bạn thấy tâm trạng hiện giờ thế nào?|Tín thấy bất an, tim đập nhanh như trống. Duyên lo lắng, tay run rẩy, mặt tái nhợt.|Nhà hai bạn chuẩn bị gì để giảm căng thẳng?|Mẹ Tín mua bột ngọt, nấu canh bổ não. Duyên dùng bột giặt, giặt sạch quần áo cho thoải mái.|Hai bạn có dùng bột màu vẽ tranh giải trí?|Duyên sợ bẩn, không dám chạm bột màu. Tín lo lắng, chỉ muốn hỏi Bộ Y tế cách ngủ ngon.",,,,,,no,no,pending,
VSL_SEG_000213,r4_hocduong_003,train,SIGNER_03,continuous,"Hôm qua, Hào đến trường Chu Văn An. Hào nhìn Trinh, khuôn mặt bụ bẫm, đáng yêu. Trinh buộc bờm tóc màu hồng, rất xinh. Nhưng Hào thấy Trinh buồn, mặt buồn thiu. Trinh kể, bụng lép kẹp, chưa kịp ăn sáng. Hào ngạc nhiên, vội lấy bánh mì chia Trinh. Trinh mừng rỡ, cảm ơn Hào nhiều. Ngày mai, hai bạn cùng đến thư viện Quốc gia. Hào tưởng Trinh nghèo như dân bụi đời. Tuy vậy, Trinh học giỏi, đạt giải cao. Hào bất ngờ, khâm phục Trinh quá. Nỗi lo lắng trong Hào bớt đi nhiều. Trinh cười tươi, ánh mắt lấp lánh. Hai bạn cùng hứa học tốt kỳ thi tốt nghiệp. Hào thấy vui, lòng nhẹ nhõm.",,,,,,no,no,pending,
VSL_SEG_000214,r4_hocduong_004,train,SIGNER_03,continuous,"Trường Chu Văn An, sáng nay oi bức. Thông nhìn đồng hồ, mặt chán ngán. Tiết học dài, Thông đang ngáp liên tục. Trâm ngồi cạnh, vẻ mặt bực bội. Trâm bị giáo viên mắng vì nói chuyện. Trâm cam kết lần sau im lặng. Thông ghét bài tập nhiều, thấy mệt mỏi. Thông mơ đi Campuchia chơi cho sướng. Thông tưởng tượng ngồi ca nô chạy trên sông. Thông nhớ lúc nhỏ, mẹ cai sữa sớm. Thông buồn, muốn bỏ học về nhà. Trâm đang viết bài, tay run run. Thông can ngăn Trâm đừng khóc. Kỳ thi tốt nghiệp đến gần, cả hai lo lắng. Điểm số được thông báo, kết quả tệ. Thông thất vọng, thở dài ngao ngán.",,,,,,no,no,pending,
VSL_SEG_000215,r4_hocduong_006,train,SIGNER_05,continuous,"Hôm qua, Đăng đến trường Chu Văn An. Đăng cao dong dỏng, dáng vẻ tự tin. Vân đứng canh trái, mỉm cười chào Đăng. Vân cầm sách, cao thấp khác nhau. Hai bạn cùng vào thư viện Quốc gia để học. Vân ngạc nhiên thấy nhiều tòa nhà cao tầng. Đăng nhắc về vùng cao nguyên đất đỏ. Đăng kể vùng đó đất đỏ, nắng vàng. Vân vui mừng nghe chuyện. Vân chăm chỉ đọc sách để thi tốt nghiệp. Sau khi học xong, Đăng Vân cười hớn hở. Đăng tặng Vân cuốn sổ màu xanh. Vân bất ngờ, cảm thấy biết ơn. Hai bạn cùng hứa học giỏi. Đăng Vân cùng phấn khởi nhìn tương lai.",,,,,,no,no,pending,
VSL_SEG_000216,d01265,train,SIGNER_04,dialog_turns,"Thầy ơi, vua hùng là ai?|Vua hùng là tổ tiên của dân tộc việt nam. Vua hùng dựng nước đầu tiên.|Vua hùng có nhiều đời không thầy?|Có tất cả mười tám đời vua hùng.|Vua hùng sống ở đâu thầy?|Vua hùng sống ở vùng phú thọ ngày nay. Em rất tự hào về tổ tiên của mình. Chúng ta phải biết ơn và ghi nhớ công lao của vua hùng.",,,,,,no,no,pending,
VSL_SEG_000217,d01266,train,SIGNER_03,dialog_turns,"Cô ơi, ngày giỗ tổ hùng vương là ngày nào?|Ngày giỗ tổ hùng vương là âm lịch mùng mười tháng ba.|Vì sao chúng ta có ngày giỗ này hả cô?|Vì nhân dân muốn nhớ ơn tổ tiên đã dựng nước.|Ngày đó người ta làm gì cô?|Người ta tổ chức lễ hội, dâng lễ vật ở đền thờ vua hùng.|Em muốn đi thăm đền hùng một lần.|Em ngoan lắm.|Đền hùng ở phú thọ, em có thể đến thăm cùng gia đình.|Em nhớ tìm hiểu thêm về lịch sử nhé.",,,,,,no,no,pending,
VSL_SEG_000218,d01267,train,SIGNER_05,dialog_turns,"Bạn ơi, bánh chưng bánh giầy từ đâu mà có?|Truyền thuyết kể từ thời vua hùng đó bạn.|Ai là người làm ra hai loại bánh này?|Đó là hoàng tử lang liêu, con trai của vua hùng.|Lang liêu làm bánh từ gì vậy?|Anh ấy làm bánh từ gạo nếp. Bánh chưng hình vuông, bánh giầy hình tròn.|Hai loại bánh đó có ý nghĩa gì không?|Bánh chưng tượng trưng cho đất, bánh giầy tượng trưng cho trời.|Nên vua hùng chọn lang liêu lên ngôi à?|Vua hùng rất hài lòng và truyền ngôi cho lang liêu.",,,,,,no,no,pending,
VSL_SEG_000219,d01268,train,SIGNER_01,dialog_turns,"Thầy ơi, thánh gióng là nhân vật có thật không?|Thánh gióng là nhân vật trong truyền thuyết. Câu chuyện rất nổi tiếng.|Thánh gióng làm gì hả thầy?|Thánh gióng đánh giặc ngoại xâm, bảo vệ đất nước.|Em nghe nói lúc nhỏ thánh gióng không biết nói?|Em bé ba tuổi chưa biết nói, nhưng khi nghe tin giặc đến thì cất tiếng nói xin đi đánh giặc.|Thánh gióng đánh giặc bằng gì thầy?|Cậu cưỡi ngựa sắt, cầm roi sắt, anh dũng chiến đấu chống giặc.|Sau khi thắng giặc thì sao thầy?|Thánh gióng cưỡi ngựa bay lên trời, không trở lại nữa.",,,,,,no,no,pending,
VSL_SEG_000220,d01269,train,SIGNER_07,dialog_turns,"Cô ơi, sự tích dưa hấu kể về ai?|Sự tích kể về mai an tiêm, một người chăm chỉ và thông minh.|Mai an tiêm bị làm sao hả cô?|Anh bị vua đày ra một hòn đảo xa xôi giữa biển.|Trên đảo anh ấy sống thế nào cô?|Anh trồng dưa hấu, làm việc cần cù để nuôi gia đình.|Quả dưa hấu giúp anh ấy điều gì?|Anh bán dưa cho tàu thuyền qua lại, rồi trở nên giàu có.|Cuối cùng vua có tha cho anh không cô?|Vua biết anh tài giỏi và chăm chỉ nên đón anh trở về.",,,,,,no,no,pending,
VSL_SEG_000221,d01270,train,SIGNER_03,dialog_turns,"Lê Lợi biết truyền thuyết con rồng cháu tiên không?|Đó là chuyện về lạc long quân và âu cơ.|Lạc long quân là ai vậy?|Lạc long quân là con của rồng, sống dưới biển.|Còn âu cơ thì sao?|Âu cơ là tiên, sống ở vùng núi rừng.|Hai người sinh ra bao nhiêu con?|Âu cơ sinh ra một trăm người con từ một bọc trứng.|Vậy nên người việt gọi nhau là đồng bào à?|Vì tất cả chúng ta cùng một tổ tiên mà ra.",,,,,,no,no,pending,
VSL_SEG_000222,d01271,train,SIGNER_07,dialog_turns,"Thầy ơi, sơn tinh thủy tinh là chuyện gì?|Đó là truyền thuyết giải thích vì sao hằng năm có mưa bão lũ lụt.|Hai vị thần đó tranh nhau điều gì thầy?|Cả hai đều muốn cưới công chúa mỵ nương, con gái vua hùng.|Ai cưới được công chúa hả thầy?|Sơn tinh mang lễ vật đến sớm hơn nên cưới được công chúa.|Thủy tinh tức giận thì làm gì?|Thủy tinh dâng nước lên cao, gây mưa lũ để đánh sơn tinh.|Sơn tinh có thua không thầy?|Sơn tinh dâng núi lên cao, kiên quyết chống lại và chiến thắng.",,,,,,no,no,pending,
VSL_SEG_000223,d01272,train,SIGNER_03,dialog_turns,"Cô ơi, sau thời vua hùng là ai lên làm vua?|Sau vua hùng là an dương vương, lập ra nước âu lạc.|An dương vương xây gì nổi tiếng hả cô?|Vua cho xây thành cổ loa rất kiên cố để bảo vệ đất nước.|Em nghe nói có chuyện nỏ thần?|Vua có nỏ thần bắn một lần ra nhiều mũi tên, đánh thắng giặc.|Vì sao cuối cùng vua lại mất nước cô?|Vì công chúa mỵ châu cả tin, để lộ bí mật nỏ thần cho giặc. Câu chuyện này thật buồn cô nhỉ. Bài học là phải cẩn thận, giữ bí mật của đất nước.",,,,,,no,no,pending,
