recording_id,segment_id,split,signer_id,domain,genre,emotion,length_bucket,text_format,utterance_count,segmented_word_count,estimated_duration_seconds,segment_text,named_entities,named_entity_handling,safety_level,qc_flags,near_dup_cluster,review_status,source,source_ids,license_class,signer_instruction
VSL_SEG_000355,r3_mausac_003,train,SIGNER_04,Màu sắc,conversation,ngac_nhien,hard,dialog_turns,15,141,105,"Chào Ly, nhìn xem, chiếc áo dài Huế màu gì?|Màu tím, đẹp quá, mình ngạc nhiên thật!|Mình đang ngắm màu tím, giống màu biển ban đêm.|Hùng nhìn kìa, xe bị chặn giữa đường rồi.|Mình bực quá, xe đang chạy mà bị chặn lại.|Mình nhìn cái lò sưởi, màu đỏ rực, bất ngờ ghê.|Màu đỏ rực giống màu cờ Việt Nam, đúng không?|Đúng, nhìn cờ Việt Nam, mình thấy tự hào.|Tình yêu lòng mẹ, màu trắng tinh khôi, ấm áp.|Màu trắng giống hoa sen Đồng Tháp, mình tiếc vì chưa được xem.|Mình được tặng hoa sen Đồng Tháp, mừng quá!|Hoa sen trắng, hương thơm ngào ngạt.|Mình chuẩn bị lên đường về quê, vui thật.|Mình cũng muốn theo bạn về, bất ngờ chưa?|Bạn thật hài hước, mình cười lớn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0416,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_003,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000356,r3_mausac_004,train,SIGNER_01,Màu sắc,conversation,ghet_chan,hard,dialog_turns,16,142,87,"Chiếc áo này màu vàng, mình chán quá.|Màu vàng này còn không đẹp bằng hoa sen Đồng Tháp.|Vì màu quá chói nên mình thấy bực mình.|Mình mặc màu này nhìn chẳng hợp chút nào.|Bạn đừng chê nữa, màu vàng cũng tươi mà.|Sao bạn nói vậy, mình vẫn thấy khó chịu.|Bạn thử ngắm kỹ xem, biết đâu lại thích.|Mình thấy màu đỏ đèn lồng Hội An đẹp hơn nhiều.|Màu vàng này cứ làm mình ngán ngẩm.|Mình chán đến mức chẳng muốn mặc nữa.|Đừng vội bỏ, giặt xong nhìn sẽ khác.|Mình vẫn ghét màu này, chỉ muốn cất đi.|Thử vò nhẹ lên vải xem màu có phai không.|Màu không phai, nhưng mình vẫn không ưng.|Thôi, mình cất áo vào tủ vậy.|Ừ, để hôm khác chọn màu bạn thích hơn.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0417,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_004,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000357,r3_mausac_005,train,SIGNER_06,Màu sắc,storytelling,buon_tiec,hard,continuous,15,120,91,"Ngày xưa, bà mặc áo dài Huế màu tím. Màu tím buồn, nhìn sâu thấy tiếc nuối. Bà kể về lăng tẩm Huế, màu xám lạnh. Lăng vua Bình, tường đá cũ kỹ. Lăng vua Khải Định, màu sắc sặc sỡ nhưng u buồn. Hôm qua, bà mất, lòng cháu đau nhói. Cháu khóc nhiều để vơi nỗi nhớ. Nước mắt lăn tăn trên má. Cháu nhớ màu đỏ cờ Việt Nam. Năm ngoái, bà cháu thăm Lăng Bác Hồ. Vườn hoa xung quanh xanh mướt. Cháu muốn học vẽ để giữ hình bóng bà. Bức tranh giờ chỉ còn màu đen trắng. Mọi thứ mờ nhạt, chán nản vô cùng. Bà đi xa, để lại nỗi buồn mênh mông.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0418,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_005,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000358,r3_mausac_007,train,SIGNER_04,Màu sắc,instruction_procedure,yeu_thich,hard,continuous,12,107,80,"Hãy chuẩn bị màu vẽ thật đẹp nhé. Vì yêu màu đỏ nên hãy vẽ cờ Việt Nam. Hãy tô màu vàng lấp lánh cho ngôi sao. Nhưng đừng tô lem ra ngoài. Hãy vẽ đèn lồng Hội An nhiều màu sặc sỡ. Vì quá say mê nên hãy tô thật chậm. Tuy khó nhưng hãy kiên trì vẽ nhé. Hãy vẽ thêm lạp xưởng màu đỏ cam. Hãy đọc to tên các màu sắc yêu thích. Hãy vẽ hoa sen Đồng Tháp màu hồng lấm tấm. Hãy nói lời cảm ơn vì bức tranh tuyệt vời. Cuối cùng, hãy dọn dẹp màu vẽ sạch sẽ nhé.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0420,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_007,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000359,r3_mausac_008,train,SIGNER_01,Màu sắc,instruction_procedure,biet_on_xin_loi,hard,continuous,14,108,81,Em xin lỗi vì làm hỏng màu vẽ. Hãy để em dọn giúp bạn để tạ lỗi nhé. Đừng để màu đỏ lăn xuống dưới bàn. Hãy vẽ cờ Việt Nam thật tươi. Hãy dùng bút kẻ đường thẳng. Đừng để màu sắc lẫn lộn với nhau. Hãy tô áo dài Huế màu tím. Hãy khuấy đều cọ vẽ cho màu mịn. Em đang pha màu vàng cho đèn lồng Hội An. Hãy nhìn xem màu sắc đang hòa quyện. Hãy vẽ hoa sen Đồng Tháp để cảm ơn. Hãy chọn màu hồng nhạt. Hãy cẩn thận đừng làm lem màu. Em biết ơn sự giúp đỡ này.,,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0421,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_008,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000360,r3_mausac_009,train,SIGNER_03,Màu sắc,instruction_procedure,trung_tinh,hard,continuous,13,106,82,"Hãy chuẩn bị màu vẽ, giấy trắng. Kẻ lề giấy thật thẳng. Vẽ cờ Việt Nam, màu đỏ tươi nhất. Tô màu áo dài Huế, sắc tím đậm hơn. Nếu muốn vẽ đèn lồng Hội An thì dùng màu vàng. Nếu vẽ hoa sen Đồng Tháp thì chọn màu hồng. Hãy tô màu thật cẩn thận, đừng làm lem. Nhớ chuẩn bị đủ màu trước khi vẽ. Hãy vẽ lều trại màu xanh lá cây. Vẽ lễ đài to, màu trắng sáng. Hãy vẽ thêm chiếc mũ phù thủy màu đen. Hãy nhìn tranh, cảm thấy mừng vì đẹp. Hãy cất bút, dọn bàn thật sạch.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0422,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_009,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000361,r3_mausac_010,train,SIGNER_07,Màu sắc,classroom_dialogue,gian_buc,hard,dialog_turns,16,122,92,"Thầy giận, nhìn Luân.|Luân, hôm qua thầy dặn học màu sắc, sao chưa thuộc?|Em sợ, em quên.|Hoa sen Đồng Tháp màu hồng, nhưng Luân nói màu xanh?|Thầy bực, mặt lồng lộn.|Luân lúng túng, nhìn lỗ thủng trên áo.|Luân, tập trung, đừng nhìn áo!|Trước khi học, Luân phải chuẩn bị bài.|Áo dài Huế màu tím, tuy đẹp nhưng Luân vẽ màu đen?|Thầy chán, thật thất vọng.|Luân lo, tay run.|Luân vẽ đèn lồng Hội An màu đỏ, thầy khen đẹp.|Gió thổi lồng lộng, Luân nhìn ra cửa sổ.|Thầy quát, Luân nhìn thầy ngay!|Hãy tưởng tượng cái lọng màu vàng, bé lọt lòng tay.|Luân hứa ngày mai học thuộc hết.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0423,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_010,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000362,r3_mausac_012,train,SIGNER_07,Màu sắc,classroom_dialogue,ngac_nhien,hard,dialog_turns,15,114,86,"Cả lớp nhìn, cờ Việt Nam màu đỏ rực rỡ.|Ôi, màu đỏ này tươi hơn màu đỏ Malaysia!|Nghĩa giỏi, thầy bất ngờ quá.|Hoa sen Đồng Tháp màu hồng đẹp nhất.|Nhi nói đúng, thầy rất mừng.|Vì màu hồng dịu nên nhìn thấy thoải mái.|Mau chóng lấy bảng màu ra xem.|Thầy ơi, may cầu vai màu gì đẹp?|May cầu vai dùng màu xanh đậm.|May bâu áo màu trắng nhìn ngạc nhiên thật.|Vì may ben eo màu vàng nên rất nổi.|May ben eo màu vàng như ánh nắng.|Nhi tập trung, đừng nói chuyện riêng.|Em xin lỗi thầy.|May cầu vai màu xanh, đúng rồi.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0425,qc_pass_pending_human_vsl_review,generated_r3_llm,r3_mausac_012,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn hội thoại. Dấu '|' đánh dấu ĐỔI LƯỢT người nói (dùng để gán nhãn) — ký liền mạch, không cần dừng hẳn ở '|'. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000363,r4_mausac_001,train,SIGNER_08,Màu sắc,interview,buon_tiec,standard,dialog_turns,12,96,70,"Thu thấy màu sắc cũ thế nào?|Mình buồn vì màu sắc bị phai hết.|Mình đang chuyển đồ cũ đi.|Mình tiếc chiếc áo dài Huế màu đỏ.|Mình đang chỉnh lại màu sắc cho đúng.|Mình thấy màu cứ nhạt dần, buồn quá.|Mình đang đo lại số vải, mặt buồn rầu.|Màu hoa đào Hà Nội phai mất rồi, mình tiếc lắm.|Mình thấy màu sắc bị đổi sai hết.|Mình chán vì màu không còn tươi.|Mình đưa tay chậm rãi, lòng đau xót.|Mình buồn, màu sắc cũ biến mất hết.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0426,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_mausac_001,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000364,r4_mausac_002,train,SIGNER_01,Màu sắc,interview,vui,hard,dialog_turns,13,117,85,"Chào Khải, bạn thích màu gì nhất?|Mình thích nhất màu đỏ cờ Việt Nam.|Màu đỏ rực rỡ như mặt trời mọc.|Vì màu đỏ đẹp nên mình thấy rất phấn khởi.|Thế bạn thấy đèn lồng Hội An màu gì đẹp hơn?|Mình thấy đèn lồng Hội An nhiều màu sắc nhất.|Mình đang cầm chuỗi hạt màu xanh, nhìn vui lắm.|Vì màu xanh dịu nên mình thấy thoải mái.|Hai đứa mình chuyện trò, cười tươi.|Mình kể cho bạn nghe về màu sơn chuồng trại.|Sơn màu vàng phủ đều khắp tường.|Mình biết ơn bạn đã chia sẻ điều thú vị.|Cả hai chúng mình cùng yêu màu sắc Việt Nam.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0427,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_mausac_002,synthetic_CC-BY-4.0,"Ký tự nhiên theo nội dung đoạn. Đây là dạng phỏng vấn: tạm dừng nhẹ ở mỗi dấu '|' để phân tách lượt hỏi–đáp. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000365,r4_mausac_003,train,SIGNER_04,Màu sắc,storytelling,yeu_thich,hard,continuous,17,112,80,"Tôi yêu màu sắc. Năm ngoái, tôi vẽ tranh. Tôi dùng cọ tô màu đỏ đậm. Màu đỏ giống cờ Việt Nam, rực rỡ. Kiều ngạc nhiên nhìn bức tranh. Kiều thích màu tím áo dài Huế. Kiều mua màu tím để vẽ hoa. Tôi vẽ thêm màu vàng. Màu vàng giống lúa chín Mù Cang Chải, đẹp quá. Tôi say mê pha màu. Tôi khoe bức tranh với Kiều. Kiều mừng rỡ, muốn mua. Trước khi vẽ, tôi chuẩn bị đủ bút màu. Tôi pha thêm chút màu xanh lá. Tôi chọn màu thật kỹ để lấy tinh thần. Tôi vui vẻ vẽ tiếp. Thế giới màu sắc thật tuyệt vời.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0428,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_mausac_003,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000366,r4_mausac_004,train,SIGNER_08,Màu sắc,storytelling,biet_on_xin_loi,hard,continuous,16,119,89,"Ngày xưa, Kha chân đất, nghèo lắm. Kha bị bạn châm chọc, buồn bã. Diệu thương Kha, tặng áo dài Huế màu tím. Kha ngạc nhiên, cảm động vô cùng. Nếu Diệu không giúp, Kha sẽ tuyệt vọng. Kha quyết tâm học, chân cứng đá mềm. Kha chăm chỉ, chân lắm tay bùn. Kha được thầy giáo khen ngợi. Kha nhìn hoa đào Hà Nội, nhớ Diệu. Kha lo lắng, sợ Diệu quên mình. Nếu gặp lại, Kha sẽ nói lời xin lỗi. Kha áy náy vì ngày xưa nghèo khó. Kha ví mình như chân vịt, chậm chạp. Kha biết ơn Diệu suốt đời. Diệu tốt bụng, tâm hồn trắng tinh. Kha mừng rỡ, muốn gặp Diệu ngay.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0429,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_mausac_004,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
VSL_SEG_000367,r4_mausac_005,train,SIGNER_08,Màu sắc,storytelling,trung_tinh,hard,continuous,15,144,108,"Huệ nhìn bản đồ châu đại dương, màu xanh đậm. Huệ thấy màu xanh chênh lệch giữa các vùng biển. Kiên chỉ vùng châu thổ sông Cửu Long, màu xanh lá. Hoa sen Đồng Tháp, màu hồng tươi, đẹp tuyệt vời. Vì màu hồng rực rỡ nên Huệ thấy rất vui. Kiên đưa Huệ xem ảnh lúa chín Mù Cang Chải. Màu vàng óng, nhìn rất bất ngờ. Huệ thích màu vàng nhưng Kiên thích màu đỏ. Cờ Việt Nam, màu đỏ, ngôi sao vàng. Vì màu đỏ mạnh mẽ nên Kiên thấy tự hào. Huệ ăn chè đỗ đỏ, màu đỏ đậm, vị ngọt. Huệ chèn thêm đường, vị ngọt quá nên thấy chán. Áo dài Huế, màu tím, nhìn rất sang trọng. Tuy màu tím trầm nhưng Huệ thấy rất thích. Huệ cảm thấy biết ơn vì được xem nhiều màu sắc.",,Tên riêng không có ký hiệu VSL -> đánh vần tay (FS:); nếu có ký hiệu địa phương quy ước thì dùng ký hiệu đó (ghi lại vào phiếu gán gloss).,green,,C0430,qc_pass_pending_human_vsl_review,generated_r4_llm,r4_mausac_005,synthetic_CC-BY-4.0,"Ký tự nhiên, LIỀN MẠCH cả đoạn (văn bản không có dấu '|'). Kể/hướng dẫn trôi chảy từ đầu đến cuối. Giữ hai tay, khuôn mặt và thân trên trong khung hình, ánh mắt hướng camera. Với tên riêng chưa có ký hiệu quy ước -> đánh vần tay (FS:)."
